
(54514635,98341786,-43.52,'CA','El','Dogwood & I-8 El Centro_599 E. Danenberg Drive_El Centro California 92243_760-370-0157',32.76677,-115.54514),
(57583267,39413409,-73.03,'CA','El','Imperial & Main El Centro_202 S. Imperial Avenue_El Centro California 92243_760-352-3502',32.79149915,-115.569888),
(32625826,07735317,-76.18,'CA','El','San Pablo & Wall - El Cerrito (UCO)_11861 San Pablo Avenue_El Cerrito California 94530_510-412-0169',37.92886008,-122.3209972),
(99735853,62588265,-70.31,'CA','El','San Pablo & Fairmount - El Cerrito_3090 El Cerrito Plaza_El Cerrito California 94530_510-524-8134',37.89908729,-122.3017634),
(46047438,87997471,-62.64,'CA','El','Green Valley & Francisco - El Dorad_2215 Francisco Dr_El Dorado Hills California 95762_916-941-7524',38.712068,-121.085895),
(98626956,65571746,-42.57,'CA','El','Safeway-El Dorado Hills 2683_765 Green Valley Dr_El Dorado Hills California 95762',38.70966,-121.08512),
(31251786,95361207,-57.41,'CA','El','Flair & Aerojet El Monte_9208 Flair Drive_El Monte California 91731_626-280-0683',34.07163028,-118.0685488),
(31979472,12522910,-64.85,'CA','El','Rosemead & Garvey El Monte_9327 Garvey Avenue_El Monte California 917331021_(626) 444-4987',34.0627,-118.06649),
(32057491,60631093,-47.32,'CA','El','Valley & Garvey El Monte_11979 E. Garvey Avenue_El Monte California 917323513_626-258-2931',34.06283641,-118.0192621),
(94744778,79258090,-33.45,'CA','El','Rosecrans & Douglas - El Segundo_2231 Rosecrans Avenue_El Segundo California 90245_(310) 725-9110',33.90181812,-118.3843084),
(38635470,51914485,-59.03,'CA','El','Grand & Eucalyptus El Segundo_310 E. Grand Avenue_El Segundo California 902453811_3103350019',33.9194,-118.413478),
(85108709,86865729,-62.05,'CA','El','Sepulveda & Mariposa - El Segundo_530 N Sepulveda Blvd_El Segundo California 90254_(310) 647-5684',33.92258531,-118.3962886),
(48743949,15332978,-71.71,'CA','El','Appian & Valley View - El Sobrante_454 Appian Way_El Sobrante California 94803_510-223-3019',37.97812965,-122.2951928),
(12254356,59843583,-32.09,'CA','Elk','Longport & Klagge - Elk Grove_2300 Longport Court_Elk Grove California 95758_916-683-3810',38.42544557,-121.4817992),
(10477037,55003219,-45.67,'CA','Elk','Elk Grove Florin & Bond - Elk Grove_8868 Bond Road_Elk Grove California 95758_916-686-2140',38.4235058,-121.3728577),
(46930976,90241710,-59.91,'CA','Elk','Elk Grove & Auto Center - Elk Grove_8450 Elk Grove Boulevard_Elk Grove California 95758_916-683-4668',38.40896225,-121.3957382),
(88103505,60728777,-74.54,'CA','Elk','Bruceville & Poppy Ridge -Elk Grove_10064 Bruceville Road_Elk Grove California 95758_916-687-3750',38.3918991,-121.4176228),
(86393924,90943552,-54.42,'CA','Elk','Laguna & Bruceville - Elk Grove_7701 Laguna Blvd._Elk Grove California 95758_916-691-0930',38.42349555,-121.4178686),
(43241286,26723437,-68.79,'CA','Elk','Elk Grove & Waterman - Elk Grove_9289 Elk Grove Blvd._Elk Grove California 95624_916-714-5901',38.40906336,-121.3536102),
(15510005,27648900,-48.21,'CA','Elk','Hwy. 99 & Bond - Elk Grove_9160 East Stockton Blvd_Elk Grove California 95624_916-714-1022',38.42519849,-121.3911959),
(04334610,04398652,-69.19,'CA','Elk','Laguna & Franklin - Elk Grove_5060 Laguna Blvd_Elk Grove California 95758_916-684-8359',38.42303793,-121.4461047),
(03990402,68710612,-34.71,'CA','Fair','Madison & Dewey - Fair Oaks_6711 Madison Avenue_Fair Oaks California 95628_916-965-6985',38.66361768,-121.308408),
(65615932,90711519,-64.19,'CA','Fair','Sunrise & Madison - Fair Oaks_5353 Sunrise Boulevard_Fair Oaks California 95628_916-966-1639',38.66315951,-121.2723125),
(58904739,20524191,-38.45,'CA','Fair','Madison & Kenneth - Fair Oaks_85256 Madison Ave_Fair Oaks California 95628_916-962-0355',38.6634401,-121.3085856),
(57511430,14536014,-45.36,'CA','Fort','Main & Walnut Street - Fort Bragg_576 South Main Street_Fort Bragg California 95437_707-964-4256',39.43476995,-123.8060853),
(52793471,11393739,-32.85,'CA','Foster','Foster City & Marlin Cove - Foster_1066 Foster City Boulevard_Foster City California 94404_650-341-4419',37.55423445,-122.256329),
(49633421,98863320,-69.78,'CA','Foster','Foster City_1000 Metro Center Blvd._Foster City California 94404_(650) 341-5752',37.56075728,-122.2746203),
(84747872,54757737,-70.81,'CA','Fountain','Brookhurst & Edinger_16051 A Brookhurst Street_Fountain Valley California 92708_714-531-1984',33.72988859,-117.9546212),
(54801042,26139269,-32.06,'CA','Fountain','Brookhurst & Ellis Fountain Valley_18523 Brookhurst Street_Fountain Valley California 927086707_714-378-5931',33.693701,-117.954464),
(06512784,10614304,-50.81,'CA','Fountain','Magnolia & Warner Fountain Valley_9025 Warner Avenue_Fountain Valley California 92708_714-375-2868',33.7157945,-117.9712596),
(37518294,23292489,-53.04,'CA','Fountain','Newhope & Southpark Fountain Valle_17580 Newhope Street_Fountain Valley California 92708_714-979-5374',33.70740703,-117.9283523),
(76015193,44250561,-57.56,'CA','Garden','Euclid & Chapman Garden Grove_11001 Chapman Avenue_Garden Grove California 92840_714-638-1716',33.78867262,-117.9410018),
(96234182,82948794,-35.25,'CA','Garden','Haster & Garden Grove Blvd. Garden_12881 Haster Street A_Garden Grove California 928406514_714-971-0295',33.77590358,-117.9059903),
(26905000,21079790,-45.28,'CA','Garden','Magnolia & Trask Garden Grove_13471 Magnolia St._Garden Grove California 928442257_714-534-3081',33.767117,-117.972499),
(26761146,03106047,-56.80,'CA','Garden','Harbor & Westminster Garden Grove_13960 Harbor Blvd._Garden Grove California 928434013_714-265-9774',33.76025561,-117.9201015),
(19943166,60078861,-72.51,'CA','Gold','Gold River_2095 Golden Center 10_Gold River California 95670_(916) 853-9728',38.626159,-121.262586),
(13192977,34919250,-52.04,'CA','Granada','Granada Hills_16850 Devonshire Blvd_Granada Hills California 91344_(818) 360-9004',34.25748314,-118.4991512),
(42306939,35574404,-81.80,'CA','Granada','Chatsworth & Lindley - Granada Hill_18100 Chatsworth St._Granada Hills California 91344_818-363-5973',34.26457288,-118.5259256),
(83926999,67039292,-48.64,'CA','Grand','Barton & Mt. Vernon Grand Terrace_22488 Barton Road_Grand Terrace California 92313_909-370-3022',34.03386958,-117.314373),
(24768475,15161888,-60.21,'CA','Granite','Auburn-Folsom & Douglas_6949 Douglas-Auburn Folsom Road_Granite Bay California 95746_916-797-2609',38.7437,-121.1891),
(70219267,07629207,-42.02,'CA','Grass','Freeman & McKnight_716 Freeman Lane_Grass Valley California 95949_(530) 274-1595',39.2058664,-121.0677258),
(98606853,16100959,-74.30,'CA','Harbor','Sepulveda & Vermont Harbor City_898 Sepulveda Blvd._Harbor City California 90710_310-891-1915',33.81004769,-118.2904207),
(28895960,98328357,-63.96,'CA','Harbor','Palos Verdes & Western Harbor City_26650 Western Ave_Harbor City California 90170_310-534-1961',33.779431,-118.309334),
(94005106,31795851,-82.28,'CA','Hermosa','Hermosa Beach_1100 Pacific Coast Highway_Hermosa Beach California 90254_(310) 372-7599',33.86317005,-118.3925518),
(59522057,93092165,-42.01,'CA','Hermosa','Hermosa & 13th Hermosa Beach_1303 Hermosa Avenue_Hermosa Beach California 90254_310-406-8569',33.86300554,-118.400279),
(05372118,57632188,-81.30,'CA','Huntington','Bolsa Chica & Heil Huntington Beac_16471 Bolsa Chica Street_Huntington Beach California 926492602_714-840-9676',33.723027,-118.0416),
(93386610,01043143,-44.49,'CA','Huntington','PCH & Anderson Huntington Beach_16470 Pacific Coast Hwy_Huntington Beach California 926491810_562-592-1789',33.72291156,-118.0758298),
(80167611,40453021,-36.03,'CA','Huntington','Bolsa & Edwards Huntington Beach_6502 Bolsa Avenue_Huntington Beach California 926472662_714-898-0349',33.74441982,-118.0156148),
(43203438,09349622,-31.43,'CA','Huntington','Goldenwest & Yorktown H.B._7101 Yorktown_Huntington Beach California 92648_714-374-3325',33.679437,-118.004688),
(86363427,74406836,-52.50,'CA','Huntington','Atlanta & Magnolia Huntington Beac_9021 Atlanta Ave._Huntington Beach California 92646_714-968-6097',33.65763544,-117.9706995),
(72080178,12917784,-31.50,'CA','Huntington','Huntington Beach_221 Main Street_Huntington Beach California 92648_(714) 536-3228',33.65818197,-118.0008961),
(55331305,32193790,-39.46,'CA','Huntington','Huntington Harbour_5141 Warner Avenue_Huntington Beach California 92649_(714) 846-2294',33.71535042,-118.0389417),
(01978902,25968057,-55.61,'CA','Huntington','Huntington Beach (B&N)_7777 Edinger Ave_Huntington Beach California 92647_714-890-9577',33.73015497,-117.9923375),
(65546016,61748601,-30.64,'CA','Huntington','Newland Center_19694 Beach Blvd._Huntington Beach California 92646_(714) 378-1107',33.676349,-117.988334),
(87312428,38311304,-57.55,'CA','Huntington','Warner & Beach Huntington Beach_7862 Warner Avenue_Huntington Beach California 926477364_714-375-0948',33.71563399,-117.9912993),
(93051478,72164910,-30.65,'CA','Huntington','Pacific & Belgrave (UCO)_6021 Pacific Blvd._Huntington Park California 902552953_323-584-0492',33.98688129,-118.2253426),
(88700710,07776124,-82.78,'CA','Huntington','Slauson & State (UCO)_3060 E. Slauson Ave._Huntington Park California 902553138_323-585-6735',33.98927527,-118.2135127),
(69607754,45409662,-49.47,'CA','Isla','Isla Vista_888 Embarcadero del Norte_Isla Vista California 931174813_(805) 968-1192',34.41329347,-119.8553191),
(63285620,62115479,-34.81,'CA','King','Broadway & Hwy 101 - King City_1301 Broadway_King City California 93930_831-386-9858',36.204876,-121.137887),
(69062341,06677107,-55.70,'CA','La','La Canada_475 Foothill Blvd._La Canada California 910113555_818-790-7151',34.19914308,-118.1885689),
(92602663,58150290,-75.37,'CA','La','Verdugo & 2 Freeway_1929 Verdugo_La Canada California 91011_818-790-4681',34.20531416,-118.2183485),
(43373909,72172874,-72.42,'CA','La','La Crescenta - Foothill & Rosemont_2627 Foothill Blvd._La Crescenta California 91214_(818) 541-1477',34.22155635,-118.2357791),
(85245141,35676226,-81.65,'CA','La','Harbor & La Habra La Habra_1201 E. La Habra Blvd._La Habra California 906315637_562-691-9929',33.93179923,-117.9330105),
(11669745,36242722,-84.93,'CA','La','Beach & Whittier - La Habra_1950 W Whittier Rd_La Habra California 90631_562-690-0277',33.93973418,-117.9674226),
(38877459,41997006,-56.18,'CA','La','La Habra Marketplace_1331 W. Imperial Hwy._La Habra California 90631_(562) 691-3457',33.917268,-117.9619705),
(23935620,18150109,-72.63,'CA','La','La Jolla_1150 Prospect Street_La Jolla California 92037_(858) 551-5526',32.84845596,-117.2731654),
(34831394,61467860,-35.32,'CA','La','La Jolla & Forward La Jolla_5604 La Jolla Blvd._La Jolla California 92037_858-454-4037',32.81385094,-117.2694303),
(22506474,28363004,-49.99,'CA','La','La Jolla Village Square_8657 Villa La Jolla Drive_La Jolla California 92037_(858) 452-4205',32.86650829,-117.233285),
(88589713,17604397,-51.19,'CA','La','Regents & La Jolla Village La Joll_4150 Regents Park Row_La Jolla California 92037_858-455-9055',32.87297989,-117.2167559),
(92171601,02432213,-43.77,'CA','La','La Jolla Shores & Torrey Pines La_2206 Torrey Pines Road_La Jolla California 92037_858-454-4423',32.8505393,-117.2541853),
(09048337,07954301,-71.02,'CA','La','Pearl Street & Fay Ave. - La Jolla_905 Pearl Street_La Jolla California 92037_(858) 454-2801',32.84025987,-117.2735694),
(23325707,23817601,-31.80,'CA','La','Lake Murray & Kiowa La Mesa_5416 Lake Murray Blvd._La Mesa California 919421561_619-462-2331',32.77943359,-117.0399313),
(54705710,42467712,-69.47,'CA','La','Baltimore & El Cajon La Mesa_5020 Baltimore Drive_La Mesa California 919413695_619-698-4921',32.77012749,-117.0251827),
(03872151,77854975,-67.75,'CA','La','La Mesa & Spring La Mesa_8138 La Mesa Blvd._La Mesa California 919416437_619-697-7189',32.763692,-117.022077),
(62175965,18661091,-41.42,'CA','La','Fletcher & Trolley La Mesa_8497 Fletcher Parkway_La Mesa California 91942_619-644-1376',32.78057499,-117.0141468),
(97531734,33695377,-66.48,'CA','La','Grossmont Center (B&N)_5500 Grossmont Center Drive_La Mesa California 91942_(619) 469-2497',32.77963668,-117.0093662),
(16211603,61173176,-36.91,'CA','La','Valley View & Firestone La Mirada_16610 Valley View Avenue_La Mirada California 906385823_714-739-4876',33.88081187,-118.0288381),
(27068833,07597544,-45.70,'CA','La','Rosecrans & La Mirada La Mirada_15220 Rosecrans Avenue_La Mirada California 906384735_714-523-7809',33.8986,-118.0069),
(01116289,55014053,-83.17,'CA','La','La Mirada & Imperial Hwy_14946 Imperial Hwy_La Mirada California 90638_562-777-0799',33.91710917,-118.0126701),
(16244092,32646527,-55.80,'CA','La','111 La Quinta Center_78742 US Highway 111_La Quinta California 922532062_760-564-0753',33.711533,-116.29066),
(61045253,39980872,-51.02,'CA','La','Washington & Calle Tampico La Quin_50-921 Washington Street_La Quinta California 922532853_760-777-1554',33.71265944,-116.294776),
(57610919,59583976,-62.15,'CA','La','Foothill & Wheeler- La Verne_1181 Foothill Boulevard_La Verne California 917503328_909-392-3335',34.11855888,-117.7810753),
(02026994,69056648,-45.02,'CA','La','Foothill & D Street La Verne_2145 Foothill Blvd._La Verne California 917502910_909-593-1271',34.11300756,-117.7643731),
(19697692,11326123,-79.44,'CA','Ladera','Crown Valley & Cecil Pasture  Lad_27702 Crown Valley Pkwy_Ladera Ranch California 926940611_949-347-8190',33.563174,-117.648026),
(64486878,21812340,-47.44,'CA','Laguna','Laguna Beach_184 S Coast Hwy_Laguna Beach California 92651_949-376-9373',33.54224197,-117.7842509),
(27451694,38427019,-57.98,'CA','Laguna','Alicia Pkwy & Paseo De Valencia_25630 Alicia Parkway_Laguna Hills California 926535309_949-768-1181',33.58937794,-117.7007704),
(01369827,27236198,-43.83,'CA','Laguna','La Paz & Cabot Laguna Hills_25912 La Paz Road_Laguna Hills California 92653_949-455-0869',33.599335,-117.675447),
(02373706,30220241,-71.77,'CA','Laguna','Laguna Hills (El Toro/Calle Sonora)_24338 El Toro Road_Laguna Hills California 92653_949-837-8434',33.610361,-117.723958),
(96612550,25843008,-73.81,'CA','Laguna','Alicia & Pacific Park Laguna Nigue_27020 Alicia Parkway_Laguna Niguel California 926773420_949-643-2465',33.57091253,-117.7143215),
(98517864,40727892,-71.39,'CA','Laguna','Golden Lantern & Marina Hills Lagu_30211 Golden Lantern_Laguna Niguel California 92677_949-249-2147',33.52423843,-117.6861675),
(78400959,77974788,-64.19,'CA','Laguna','Crown Valley Pkwy. & Alicia Pkwy._30242 Crown Valley Parkway_Laguna Niguel California 92677_949-249-9737',33.52366811,-117.7147586),
(68007993,07261993,-56.46,'CA','Laguna','La Paz & Aliso Creek - Laguna Nigue_27931 La Paz Road_Laguna Niguel California 92677_949-831-1848',33.55721117,-117.7091716),
(32542194,77854694,-44.61,'CA','Laguna','El Toro & Paseo de Valencia Laguna_24100 El Toro Road_Laguna Woods California 92653_949-830-7651',33.612785,-117.7129145),
(36272812,46481426,-59.16,'CA','Lake','Grape & Railroad Canyon Road Lake_31800 Grape Street_Lake Elsinore California 925329701_951-245-0755',33.656709,-117.292503),
(15818685,00311797,-56.24,'CA','Lake','Railroad Canyon Rd. & Canyon HIlls_29991 Canyon Hills Road_Lake Elsinore California 925322579_951-244-8714',33.6594,-117.2515),
(22439336,49717286,-84.57,'CA','Lake','Collier & Central Lake Elsinore_18285 Collier Avenue_Lake Elsinore California 925302755_951-245-4701',33.690332,-117.340292),
(86955277,88395046,-56.48,'CA','Lake','El Toro/Rockfield_23841 El Toro Road_Lake Forest California 92630_(949) 770-9419',33.61604717,-117.7059778),
(11125091,52957511,-39.51,'CA','Lake','Bake & Trabuco_24531-A Trabuco Road_Lake Forest California 92630_949-837-8841',33.65477662,-117.7022078),
(89209513,13075273,-47.59,'CA','Lake','Lake Forest - Sycamore Plaza_22331-A El Toro Road_Lake Forest California 92630_(949) 380-7808',33.63837949,-117.6779461),
(17511699,40451358,-51.39,'CA','Lake','Muirlands & Ridge Route Lk Forest_24301 Muirlands Blvd._Lake Forest California 926303627_949-457-9046',33.629335,-117.706246),
(38413163,24316693,-54.95,'CA','Lake','Portola & Glenn Ranch Rd Foothill_27412 Portola Parkway_Lake Forest California 92630_949-597-0675',33.67293,-117.65515),
(58095553,24693121,-66.14,'CA','Long','Bellflower & Spring Long Beach_2890 N Bellflower Blvd_Long Beach California 90815_562-420-1317',33.80866117,-118.125253),
(86512552,42599751,-74.00,'CA','Long','4549 E. Pacific Coast Hwy Long Bea_4549 E. Pacific Coast Hwy_Long Beach California 908043228_562-986-2840',33.78764126,-118.1395145),
(32283907,28134523,-43.18,'CA','Long','7th & Park Long Beach_4740 E. 7th Street_Long Beach California 908044301_562-433-8714',33.7752,-118.1379),
(44088070,17384692,-63.31,'CA','Long','Atlantic & San Antonio Long Beach_4406 Atlantic Avenue_Long Beach California 90807_562-423-7900',33.83761092,-118.1847849),
(98796561,69057673,-83.59,'CA','Long','Belmont Shores_5251 E 2nd Street_Long Beach California 90803_562-987-5043',33.75975209,-118.1338832),
(32300501,11571864,-57.80,'CA','Long','Cherry & Wardlow Long Beach_3401 Cherry Avenue_Long Beach California 908074911_562-424-1788',33.81894492,-118.1677012),
(92148336,44528267,-38.64,'CA','Long','Long Beach & 5th Long Beach_500 Long Beach Blvd._Long Beach California 908022401_562-590-5996',33.77286509,-118.1893492),
(37471463,83970023,-72.54,'CA','Long','Long Beach Towne Center_7565 Carson Blvd_Long Beach California 90822_562-429-1317',33.82709664,-118.0855766),
(17471419,50686423,-46.09,'CA','Long','Long Beach Blvd & Willow (UCO)_141 E Willow St_Long Beach California 90806_562-290-0711',33.80430009,-118.1922299),
(95453489,31408554,-47.84,'CA','Long','Marina Pacifica_6324 East Pacific Coast Hwy._Long Beach California 90803_(562) 431-2022',33.7612699,-118.1139286),
(10968302,09455974,-45.31,'CA','Long','Redondo & 7th Long Beach_3390 E. 7th Street_Long Beach California 908045003_562-433-4595',33.7753,-118.152589),
(80121934,39930382,-30.29,'CA','Long','Pine Avenue_242 Pine Avenue_Long Beach California 90802_562-436-6883',33.76976741,-118.192358),
(76138286,75040551,-44.41,'CA','Long','Stearns & Palo Verde Long Beach_2221 Palo Verde Ave_Long Beach California 908152360_562-594-7838',33.79583748,-118.1079043),
(82211417,32459415,-83.14,'CA','Long','Sunrise Plaza - Belmont Shore_4708 E. 2nd St._Long Beach California 90803_(562) 438-7712',33.76181833,-118.138613),
